Source,Target,Type,Id,Label,Weight
margaritasimonyan,perebezhchik,Directed,734,,1
margaritasimonyan,perebezh,Directed,735,,1
margaritasimonyan,bagirov,Directed,736,,1
margaritasimonyan,emphasises,Directed,737,,1
margaritasimonyan,Tarbaev_Sangadji,Directed,738,,1
margaritasimonyan,tarbaevchat,Directed,739,,1
margaritasimonyan,mihailov21,Directed,740,,1
margaritasimonyan,vata_usa,Directed,741,,1
margaritasimonyan,chadayevru,Directed,742,,1
margaritasimonyan,Raw_Yaro,Directed,743,,1
margaritasimonyan,Raw_Yaro_Chat,Directed,744,,1
margaritasimonyan,pravilamagru,Directed,745,,1
margaritasimonyan,sochitypical,Directed,746,,1
margaritasimonyan,tssochi_chat,Directed,747,,1
margaritasimonyan,chekhov_life,Directed,748,,1
margaritasimonyan,ElenaCherysheva,Directed,749,,1
margaritasimonyan,usywilly,Directed,750,,1
margaritasimonyan,ivan4pointru,Directed,751,,1
margaritasimonyan,vcontext,Directed,752,,1
margaritasimonyan,vcontextchat,Directed,753,,1
margaritasimonyan,znahar_f1,Directed,754,,1
margaritasimonyan,znachar_chat,Directed,755,,1
margaritasimonyan,verba2,Directed,756,,1
margaritasimonyan,rus_now_news,Directed,757,,1
margaritasimonyan,ochen_prekrasno,Directed,758,,1
margaritasimonyan,zayanymolchy,Directed,759,,1
margaritasimonyan,kremlebezBashennik,Directed,760,,1
margaritasimonyan,vgorshenin,Directed,761,,1
margaritasimonyan,koronaKUBAN,Directed,762,,1
margaritasimonyan,krdru,Directed,763,,1
margaritasimonyan,Politof,Directed,764,,1
margaritasimonyan,snobru,Directed,765,,1
margaritasimonyan,snob_chat,Directed,766,,1
margaritasimonyan,tatlerbutler,Directed,767,,1
margaritasimonyan,M13_channel,Directed,768,,1
margaritasimonyan,govorit_oper,Directed,769,,1
margaritasimonyan,PredstavitelRotenberga,Directed,770,,1
margaritasimonyan,zlayakiska,Directed,771,,1
margaritasimonyan,gorodaN,Directed,772,,1
margaritasimonyan,CIS91,Directed,773,,1
margaritasimonyan,LostGen,Directed,774,,1
margaritasimonyan,freakbook,Directed,775,,1
margaritasimonyan,antidigital,Directed,776,,1
margaritasimonyan,letovomsk,Directed,777,,1
margaritasimonyan,letov_chat,Directed,778,,1
margaritasimonyan,eduardbagirov,Directed,779,,1
margaritasimonyan,natsmeme,Directed,780,,1
margaritasimonyan,ChicotTheJester,Directed,781,,1
margaritasimonyan,rusalkaru,Directed,782,,1
margaritasimonyan,saratoff_echo,Directed,783,,1
margaritasimonyan,firstnose,Directed,784,,1
margaritasimonyan,lasombrian,Directed,785,,1
margaritasimonyan,zhurbomba,Directed,786,,1
margaritasimonyan,igutsal,Directed,787,,1
SolovievLive,neuesausrussland,Directed,788,,1
SolovievLive,izvestia,Directed,789,,1
SolovievLive,rentv_news,Directed,790,,1
SolovievLive,absatzmedia,Directed,791,,1
SolovievLive,IrinaVolk_MVD,Directed,792,,1
SolovievLive,xonewsru,Directed,793,,1
SolovievLive,ENews112,Directed,794,,1
SolovievLive,ukraina_ru,Directed,795,,1
SolovievLive,mnews_ru,Directed,796,,1
SolovievLive,tv5ru,Directed,797,,1
SolovievLive,rich_triphop,Directed,798,,1
SolovievLive,lentadnya,Directed,799,,1
SolovievLive,Marinaslovo,Directed,800,,1
SolovievLive,tv360,Directed,801,,1
SolovievLive,alexey_pushkov,Directed,802,,1
SolovievLive,dobrayalenta,Directed,803,,1
SolovievLive,astrahandm,Directed,804,,1
SolovievLive,onf_front,Directed,805,,1
SolovievLive,mod_russia,Directed,806,,1
SolovievLive,sputnik_vaccine,Directed,807,,1
SolovievLive,zubovskiy4,Directed,808,,1
SolovievLive,prosmis,Directed,809,,1
SolovievLive,pridybaylo,Directed,810,,1
SolovievLive,sashakots,Directed,811,,1
SolovievLive,epoddubny,Directed,812,,1
SolovievLive,ironzek,Directed,813,,1
SolovievLive,yaremshooter,Directed,814,,1
SolovievLive,RtrDonetsk,Directed,815,,1
SolovievLive,bye_biden,Directed,816,,1
SolovievLive,turchak_andrey,Directed,817,,1
SolovievLive,vysokygovorit,Directed,818,,1
SolovievLive,evgeniy_lisitsyn,Directed,819,,1
SolovievLive,etonashpotok1,Directed,820,,1
SolovievLive,ClubArtel,Directed,821,,1
SolovievLive,PatrickLancaterNewsToday,Directed,822,,1
SolovievLive,margaritasimonyan,Directed,823,,1
SolovievLive,brussinf,Directed,824,,1
SolovievLive,aakherson,Directed,825,,1
SolovievLive,MedvedevVesti,Directed,826,,1
SolovievLive,bmpd_cast,Directed,827,,1
SolovievLive,Makarr80,Directed,828,,1
SolovievLive,otryadkovpaka,Directed,829,,1
SolovievLive,dtlive,Directed,830,,1
SolovievLive,smotri_z,Directed,831,,1
SolovievLive,gowithRussia,Directed,832,,1
SolovievLive,truekpru,Directed,833,,1
SolovievLive,FridrihShow,Directed,834,,1
SolovievLive,merussiatg,Directed,835,,1
SolovievLive,voenkorKotenok,Directed,836,,1
SolovievLive,Mrespublika,Directed,837,,1
SolovievLive,stranavvv,Directed,838,,1
SolovievLive,msimonyan_literature,Directed,839,,1
SolovievLive,Ratnik2nd,Directed,840,,1
SolovievLive,president_sovet,Directed,841,,1
SolovievLive,annatsivileva,Directed,842,,1
SolovievLive,zarubinreporter,Directed,843,,1
SolovievLive,EvPanina,Directed,844,,1
SolovievLive,corrkosarev,Directed,845,,1
SolovievLive,PushilinDenis,Directed,846,,1
SolovievLive,fond_ZO,Directed,847,,1
SolovievLive,znppofficial,Directed,848,,1
SolovievLive,kazachestvo_ru,Directed,849,,1
SolovievLive,voenacher,Directed,850,,1
SolovievLive,andrew_kots,Directed,851,,1
SolovievLive,RSaponkov,Directed,852,,1
SolovievLive,SergeyKolyasnikov,Directed,853,,1
SolovievLive,radiokp,Directed,854,,1
SolovievLive,tankistrossii100,Directed,855,,1
SolovievLive,zhivoff,Directed,856,,1
SolovievLive,sledcom_press,Directed,857,,1
SolovievLive,yurasumy,Directed,858,,1
SolovievLive,julia_chicherina,Directed,859,,1
SolovievLive,HersonVestnik,Directed,860,,1
SolovievLive,remeslaw,Directed,861,,1
SolovievLive,robabayan,Directed,862,,1
SolovievLive,mikayelbad,Directed,863,,1
SolovievLive,ssigny,Directed,864,,1
SolovievLive,rt_russian,Directed,865,,1
SolovievLive,badphrase,Directed,866,,1
SolovievLive,filimonov_official,Directed,867,,1
SolovievLive,photopmc,Directed,868,,1
SolovievLive,sudoplatov_official,Directed,869,,1
SolovievLive,GrafinyaNegoduet,Directed,870,,1
SolovievLive,news_kremlin,Directed,871,,1
SolovievLive,BTGR_NEVSKIY,Directed,872,,1
SolovievLive,srochnow,Directed,873,,1
SolovievLive,vladivostok1978,Directed,874,,1
SolovievLive,KremlinRussian,Directed,875,,1
SolovievLive,milinfolive,Directed,876,,1
SolovievLive,LIC_LPR,Directed,877,,1
SolovievLive,ukr_leaks,Directed,878,,1
SolovievLive,NeoficialniyBeZsonoV,Directed,879,,1
SolovievLive,vr_medinskiy,Directed,880,,1
SolovievLive,kaagranovich,Directed,881,,1
SolovievLive,wargonzo,Directed,882,,1
SolovievLive,dazbastadraw,Directed,883,,1
SolovievLive,ZSU_Hunter_2_0,Directed,884,,1
SolovievLive,harry_homolsky,Directed,885,,1
SolovievLive,DKulko,Directed,886,,1
SolovievLive,rtdru,Directed,887,,1
SolovievLive,evgenyprimakov,Directed,888,,1
SolovievLive,SonOfMonarchy,Directed,889,,1
SolovievLive,warfakes,Directed,890,,1
SolovievLive,rsotmdivision,Directed,891,,1
SolovievLive,ASGasparyan,Directed,892,,1
SolovievLive,favt_ru,Directed,893,,1
SolovievLive,fighter_bomber,Directed,894,,1
SolovievLive,grishkafilippov,Directed,895,,1
SolovievLive,avturow,Directed,896,,1
SolovievLive,expensive_hurma,Directed,897,,1
SolovievLive,politjoystic,Directed,898,,1
SolovievLive,general_governor,Directed,899,,1
SolovievLive,KultPP,Directed,900,,1
SolovievLive,svozov36,Directed,901,,1
SolovievLive,dlya_prozrachnosti_nf,Directed,902,,1
SolovievLive,makarov_kb,Directed,903,,1
SolovievLive,mol_dnr,Directed,904,,1
SolovievLive,kpekbru,Directed,905,,1
SolovievLive,wolframiumZ,Directed,906,,1
SolovievLive,bayraktar1070,Directed,907,,1
SolovievLive,Lunay14,Directed,908,,1
SolovievLive,beard_tim,Directed,909,,1
SolovievLive,dolg_z,Directed,910,,1
SolovievLive,maryananaumova,Directed,911,,1
SolovievLive,krasniydom,Directed,912,,1
SolovievLive,vedomstvo_rf,Directed,913,,1
SolovievLive,uac_ru,Directed,914,,1
SolovievLive,Sladkov_plus,Directed,915,,1
SolovievLive,ramzayiegokomanda,Directed,916,,1
SolovievLive,lgbelarussegodnya,Directed,917,,1
SolovievLive,mig41,Directed,918,,1
SolovievLive,minpromtorg_ru,Directed,919,,1
SolovievLive,lobaev_vlad,Directed,920,,1
SolovievLive,tsunamiART,Directed,921,,1
SolovievLive,aleksandr_skif,Directed,922,,1
SolovievLive,gubernator_46,Directed,923,,1
SolovievLive,RealdocProductions,Directed,924,,1
SolovievLive,rustroyka1945,Directed,925,,1
SolovievLive,romagolovanov,Directed,926,,1
SolovievLive,voin_dv,Directed,927,,1
SolovievLive,Minzdrav_Kherson_ru,Directed,928,,1
SolovievLive,vvgladkov,Directed,929,,1
SolovievLive,nm_dnr,Directed,930,,1
SolovievLive,vorobiev_live,Directed,931,,1
SolovievLive,dolgarevaanna,Directed,932,,1
SolovievLive,heroesofZ,Directed,933,,1
SolovievLive,molodezhkanf,Directed,934,,1
SolovievLive,rusengineer,Directed,935,,1
SolovievLive,moscow_kos,Directed,936,,1
SolovievLive,anna_news,Directed,937,,1
SolovievLive,wagner_employment,Directed,938,,1
SolovievLive,boris_rozhin,Directed,939,,1
SolovievLive,kremlinprachka,Directed,940,,1
SolovievLive,MariaVladimirovnaZakharova,Directed,941,,1
SolovievLive,mediamedics,Directed,942,,1
SolovievLive,detektor_tg,Directed,943,,1
SolovievLive,rian_ru,Directed,944,,1
SolovievLive,kabanovkv,Directed,945,,1
SolovievLive,OstashkoNews,Directed,946,,1
SolovievLive,riafan_everywhere,Directed,947,,1
SolovievLive,vladlentatarsky,Directed,948,,1
SolovievLive,mardanaka,Directed,949,,1
SolovievLive,sskarnaukhov,Directed,950,,1
SolovievLive,listva_books_msk,Directed,951,,1
SolovievLive,istrkalkglk,Directed,952,,1
SolovievLive,mayamanna,Directed,953,,1
SolovievLive,za_tv_ru,Directed,954,,1
SolovievLive,mos_sobyanin,Directed,955,,1
SolovievLive,rostovdonbass,Directed,956,,1
SolovievLive,moskovit1480,Directed,957,,1
SolovievLive,regionalny,Directed,958,,1
SolovievLive,naspravdiinfo,Directed,959,,1
SolovievLive,ia_steklomoy,Directed,960,,1
SolovievLive,starsdustpro,Directed,961,,1
SolovievLive,rokot_centr,Directed,962,,1
SolovievLive,razgruzka_vagnera,Directed,963,,1
SolovievLive,ombudsmanrf,Directed,964,,1
SolovievLive,government_rus,Directed,965,,1
SolovievLive,TOF_VMF,Directed,966,,1
SolovievLive,norinea,Directed,967,,1
SolovievLive,lu_di_z,Directed,968,,1
